Unnamed: 0,Unnamed: 0.1,id,long,lat,timestamp,timeadjust
516177,3293468,21705722,-71.1400592,42.3484258,1382144502,1382133702
516299,3303857,21705722,-71.1400592,42.3484258,1382144747,1382133947
517309,3382713,21705722,-71.1398776,42.3483959,1382146603,1382135803
517408,3392660,21705722,-71.1399698,42.3483886,1382146835,1382136035
519901,3607484,21705722,-71.1400728,42.3468834,1382151849,1382141049
520622,3677014,21705722,-71.1400506,42.3469134,1382153449,1382142649
520777,3692495,21705722,-71.14004749,42.34676637,1382153803,1382143003
522691,145573,21705722,-71.14009639,42.34699373,1382158495,1382147695
523021,189920,21705722,-71.1400936,42.3468884,1382159483,1382148683
524065,363936,21705722,-71.1400836,42.3468848,1382163343,1382152543
534508,2421799,21705722,-71.14003619,42.34679864,1382209986,1382199186
535047,2474114,21705722,-71.1401033,42.3468619,1382211206,1382200406
535430,2517809,21705722,-71.1400814,42.3469198,1382212219,1382201419
539634,2946145,21705722,-71.15413398,42.36230327,1382222233,1382211433
540969,3075992,21705722,-71.1400959,42.3468864,1382225252,1382214452
541009,3079755,21705722,-71.1400834,42.3468906,1382225338,1382214538
542775,3229983,21705722,-71.1400959,42.3468811,1382228794,1382217994
542822,3234070,21705722,-71.1400959,42.3468811,1382228888,1382218088
552409,44304,21705722,-71.1400752,42.3468784,1382242601,1382231801
552643,56512,21705722,-71.13998491,42.34699929,1382242877,1382232077
552769,61679,21705722,-71.13998491,42.34699929,1382242994,1382232194
552831,65002,21705722,-71.13998491,42.34699929,1382243069,1382232269
556357,459882,21705722,-71.1400729,42.3468841,1382251843,1382241043
557476,1027803,21705722,-71.1400874,42.3469176,1382264456,1382253656
564984,2230717,21705722,-71.1400873,42.3468864,1382292041,1382281241
566737,2406498,21705722,-71.1400797,42.346889,1382296186,1382285386
569366,2625367,21705722,-71.1400922,42.3468965,1382301309,1382290509
569570,2637315,21705722,-71.1400939,42.3468904,1382301589,1382290789
572170,2894475,21705722,-71.14005698,42.34687569,1382307601,1382296801
572189,2896208,21705722,-71.14005698,42.34687569,1382307642,1382296842
572312,2906475,21705722,-71.14002458,42.34683405,1382307883,1382297083
572337,2908628,21705722,-71.14002956,42.34683487,1382307934,1382297134
572403,2914763,21705722,-71.1400469,42.34684622,1382308077,1382297277
572517,2923979,21705722,-71.1400469,42.34684622,1382308291,1382297491
572915,2956612,21705722,-71.14005862,42.34686081,1382309054,1382298254
573055,2967375,21705722,-71.14005862,42.34686081,1382309304,1382298504
573245,2983230,21705722,-71.14006292,42.34685996,1382309673,1382298873
574117,3055707,21705722,-71.14020135,42.34659725,1382311351,1382300551
577899,3320741,21705722,-71.1400693,42.3468796,1382317532,1382306732
577948,3324559,21705722,-71.1400771,42.3468843,1382317621,1382306821
578194,3340203,21705722,-71.1400837,42.3469179,1382317982,1382307182
578421,3355765,21705722,-71.1400496,42.346912,1382318341,1382307541
579118,3400998,21705722,-71.140082,42.3468901,1382319382,1382308582
580262,3474474,21705722,-71.1400471,42.3469117,1382321061,1382310261
584234,67304,21705722,-71.1401023,42.3469089,1382329481,1382318681
597578,2654142,21705722,-71.1400951,42.3468828,1382388618,1382377818
612789,333870,21705722,-71.0653493,42.3509953,1382421716,1382410916
613126,501641,21705722,-71.1400782,42.3468847,1382425391,1382414591
613149,520011,21705722,-71.1401067,42.3468854,1382425797,1382414997
613204,553439,21705722,-71.13991634,42.34692467,1382426537,1382415737
613247,597591,21705722,-71.1400753,42.3468892,1382427524,1382416724
613263,611313,21705722,-71.1400904,42.3468851,1382427832,1382417032
619541,1925238,21705722,-71.1400889,42.3468824,1382457681,1382446881
619583,1929418,21705722,-71.1400889,42.3468824,1382457779,1382446979
624389,2513500,21705722,-71.1400818,42.3468816,1382471691,1382460891
640582,130907,21705722,-71.1401127,42.3469117,1382503688,1382492888
640786,173983,21705722,-71.1400865,42.3468648,1382504629,1382493829
649909,2122110,21705722,-71.1401048,42.34689,1382548775,1382537975
650452,2184149,21705722,-71.1401227,42.3468956,1382550243,1382539443
650565,2195845,21705722,-71.1401227,42.3468956,1382550519,1382539719
650703,2210166,21705722,-71.1400899,42.3468862,1382550858,1382540058
651034,2245663,21705722,-71.1400796,42.3468971,1382551700,1382540900
654939,2695130,21705722,-71.0969102,42.3801835,1382562445,1382551645
655905,2795110,21705722,-71.11187962,42.41685625,1382564819,1382554019
660217,3139059,21705722,-71.1400412,42.3469155,1382572962,1382562162
664146,3303422,21705722,-71.1400965,42.3468814,1382576817,1382566017
664335,3312876,21705722,-71.1400785,42.3468854,1382577036,1382566236
669641,3645144,21705722,-71.140079,42.3469031,1382584642,1382573842
669670,3647207,21705722,-71.140123,42.3468753,1382584688,1382573888
671704,115499,21705722,-71.1400991,42.3469001,1382589760,1382578960
671756,122934,21705722,-71.1400747,42.3469153,1382589924,1382579124
672561,325367,21705722,-71.1401083,42.3468962,1382594359,1382583559
672567,328962,21705722,-71.140059,42.3469153,1382594437,1382583637
672573,330097,21705722,-71.140059,42.3469153,1382594462,1382583662
672582,331867,21705722,-71.1401077,42.3468857,1382594500,1382583700
672608,346391,21705722,-71.1400666,42.3468936,1382594819,1382584019
680256,2059051,21705722,-71.1400899,42.3468704,1382633739,1382622939
681461,2211908,21705722,-71.13998449,42.34695217,1382637345,1382626545
691722,3245029,21705722,-71.14003148,42.34692271,1382662045,1382651245
692246,3279311,21705722,-71.14029088,42.3467819,1382662854,1382652054
694752,3434745,21705722,-71.1400852,42.3468626,1382666495,1382655695
697698,3628995,21705722,-71.1401005,42.3468748,1382670931,1382660131
700463,257538,21705722,-71.1400865,42.3468719,1382679325,1382668525
700532,272742,21705722,-71.1400802,42.3468956,1382679660,1382668860
701073,456554,21705722,-71.1400227,42.34680805,1382683733,1382672933
709665,2218129,21705722,-71.1400997,42.3468706,1382724158,1382713358
712264,2485811,21705722,-71.1400823,42.3468739,1382730587,1382719787
712924,2560662,21705722,-71.1400877,42.3468974,1382732392,1382721592
717833,3084751,21705722,-71.1401119,42.3468825,1382744923,1382734123
719080,3209078,21705722,-71.14023696,42.34684198,1382747874,1382737074
719410,3240954,21705722,-71.11881288,42.36073374,1382748632,1382737832
720004,3300762,21705722,-71.0154232,42.4963796,1382750046,1382739246
724514,3718530,21705722,-70.842623,42.5522618,1382759732,1382748932
732962,1875846,21705722,-71.140096,42.3468913,1382802315,1382791515
733539,1958338,21705722,-71.1400964,42.3468913,1382804214,1382793414
734399,2069466,21705722,-71.14011458,42.34686173,1382806769,1382795969
734440,2074758,21705722,-71.14007843,42.34685023,1382806891,1382796091
741296,2881500,21705722,-71.1400719,42.3469249,1382825841,1382815041
744753,3210947,21705722,-71.1399625,42.3484151,1382833559,1382822759
746727,3380943,21705722,-71.1399484,42.3483854,1382837510,1382826710
747362,3426831,21705722,-71.1399366,42.348422,1382838574,1382827774
749771,3606134,21705722,-71.1399671,42.3483594,1382842701,1382831901
750254,3644550,21705722,-71.1399249,42.3483772,1382843577,1382832777
752350,15031,21705722,-71.1398756,42.348387,1382846747,1382835947
759590,1610176,21705722,-71.14010421,42.34690893,1382882575,1382871775
760158,1687909,21705722,-71.14005436,42.34687099,1382884360,1382873560
760209,1694314,21705722,-71.14005436,42.34687099,1382884507,1382873707
760812,1769908,21705722,-71.14007727,42.34689385,1382886248,1382875448
761787,1892973,21705722,-71.14013305,42.34685401,1382889089,1382878289
765939,2338055,21705722,-71.14024939,42.34676227,1382899433,1382888633
766008,2344242,21705722,-71.14024939,42.34676227,1382899578,1382888778
766649,2398001,21705722,-71.14009305,42.34686587,1382900847,1382890047
776171,3310648,21705722,-71.14004923,42.34691692,1382922232,1382911432
776231,3315634,21705722,-71.14004923,42.34691692,1382922347,1382911547
776317,3321579,21705722,-71.14004923,42.34691692,1382922485,1382911685
778048,3427524,21705722,-71.1400873,42.3468573,1382924931,1382914131
778134,3430876,21705722,-71.14008919,42.34688803,1382925007,1382914207
779803,3522778,21705722,-71.14006819,42.3468872,1382927102,1382916302
782851,3726355,21705722,-71.1400889,42.3468923,1382931682,1382920882
783324,3758381,21705722,-71.1400805,42.34688001,1382932397,1382921597
783801,10940,21705722,-71.140108,42.3468762,1382933052,1382922252
783988,30624,21705722,-71.1401051,42.3468717,1382933487,1382922687
784030,33625,21705722,-71.1400805,42.3469153,1382933554,1382922754
785240,250780,21705722,-71.14026335,42.34688276,1382938343,1382927543
785285,266065,21705722,-71.14017883,42.34682182,1382938678,1382927878
786280,926588,21705722,-71.14017883,42.34682182,1382953403,1382942603
793395,2114401,21705722,-71.14017883,42.34682182,1382980818,1382970018
803362,3140638,21705722,-71.1400918,42.3468799,1383005492,1382994692
803562,3148928,21705722,-71.140096,42.3468749,1383005688,1382994888
803815,3164791,21705722,-71.14006103,42.34687606,1383006064,1382995264
804341,3200045,21705722,-71.1400484,42.3468692,1383006901,1382996101
819523,1619367,21705722,-71.1400416,42.346883,1383055672,1383044872
819590,1632025,21705722,-71.14000728,42.34683792,1383055963,1383045163
819611,1634988,21705722,-71.14000728,42.34683792,1383056031,1383045231
819640,1639932,21705722,-71.14000728,42.34683792,1383056146,1383045346
819945,1680737,21705722,-71.14007764,42.34690117,1383057087,1383046287
824834,2314882,21705722,-71.1394731,42.3447003,1383071922,1383061122
825765,2414731,21705722,-71.1400574,42.3468807,1383074289,1383063489
1174611,3630186,21705722,-71.12647427,42.35860263,1384316531,1384302131
1189204,2331670,21705722,-71.140059,42.34675644,1384372380,1384357980
1190688,2480233,21705722,-71.14005372,42.34685291,1384375956,1384361556
1193807,2787868,21705722,-71.13997545,42.34676827,1384383319,1384368919
1194724,2870316,21705722,-71.1400763,42.34684671,1384385281,1384370881
1195695,2956796,21705722,-71.1401019,42.34682853,1384387349,1384372949
1196652,3026744,21705722,-71.14008575,42.34683886,1384389008,1384374608
1196796,3036839,21705722,-71.11531771,42.3512235,1384389248,1384374848
1204909,3561401,21705722,-71.06608875,42.35063671,1384401339,1384386939
1205030,3570729,21705722,-71.06608875,42.35063671,1384401547,1384387147
1206439,3704676,21705722,-71.14003375,42.34685931,1384404518,1384390118
1207454,82770,21705722,-71.14003375,42.34685931,1384407028,1384392628
1207543,95746,21705722,-71.14003375,42.34685931,1384407314,1384392914
1207582,102768,21705722,-71.14003375,42.34685931,1384407469,1384393069
1208462,278892,21705722,-71.14003375,42.34685931,1384411339,1384396939
1209238,663547,21705722,-71.13996106,42.34678056,1384419999,1384405599
1209266,687554,21705722,-71.13996106,42.34678056,1384420542,1384406142
1209272,690926,21705722,-71.13996106,42.34678056,1384420619,1384406219
1212641,1514818,21705722,-71.13996106,42.34678056,1384439435,1384425035
1212664,1518224,21705722,-71.13996106,42.34678056,1384439515,1384425115
1213648,1651683,21705722,-71.13996106,42.34678056,1384442661,1384428261
1215286,1843542,21705722,-71.13996106,42.34678056,1384447196,1384432796
1215446,1862698,21705722,-71.13996106,42.34678056,1384447653,1384433253
1215545,1871954,21705722,-71.13996106,42.34678056,1384447872,1384433472
1215813,1899834,21705722,-71.14016276,42.34690143,1384448534,1384434134
1216009,1920636,21705722,-71.14016276,42.34690143,1384449027,1384434627
1216262,1947837,21705722,-71.14015213,42.34695345,1384449676,1384435276
1216576,1983362,21705722,-71.14015213,42.34695345,1384450522,1384436122
1216604,1985628,21705722,-71.14015213,42.34695345,1384450576,1384436176
1217273,2064079,21705722,-71.1399853,42.34695561,1384452450,1384438050
1217397,2077240,21705722,-71.1399853,42.34695561,1384452766,1384438366
1222920,2646393,21705722,-71.13146801,42.35601794,1384466510,1384452110
1223031,2660599,21705722,-71.13146801,42.35601794,1384466848,1384452448
1223363,2692565,21705722,-71.14008341,42.34685567,1384467612,1384453212
1236475,3656498,21705722,-71.12208312,42.3953887,1384489992,1384475592
1248179,2056509,21705722,-71.1401044,42.3468481,1384538407,1384524007
1248327,2072435,21705722,-71.14005504,42.34685137,1384538787,1384524387
1255170,2793803,21705722,-71.13990194,42.34687207,1384555993,1384541593
1259010,3169589,21705722,-71.1401018,42.3468619,1384564782,1384550382
1265595,3696362,21705722,-71.1400978,42.3468378,1384576816,1384562416
1265801,3712811,21705722,-71.1400994,42.3468385,1384577183,1384562783
1268441,243317,21705722,-71.1401083,42.3468233,1384583341,1384568941
1268771,294719,21705722,-71.14018297,42.34670499,1384584466,1384570066
1274408,1822632,21705722,-71.1400857,42.3468472,1384619110,1384604710
1274589,1839948,21705722,-71.1400573,42.3468666,1384619513,1384605113
1283213,2750254,21705722,-71.1400924,42.3468464,1384640869,1384626469
1286749,3098845,21705722,-71.0034737,42.2472945,1384648983,1384634583
1287963,3212136,21705722,-71.0035175,42.2473344,1384651606,1384637206
1291991,3589038,21705722,-71.0967972,42.3449539,1384660224,1384645824
1291997,3590026,21705722,-71.0967972,42.3449539,1384660246,1384645846
1292015,3591909,21705722,-71.0968227,42.3449596,1384660289,1384645889
1292096,3598654,21705722,-71.0967748,42.3449734,1384660440,1384646040
1294081,3759264,21705722,-71.1065738,42.3488276,1384664030,1384649630
1299127,848742,21705722,-71.1400962,42.3468328,1384683038,1384668638
1307591,2343943,21705722,-71.1400958,42.346834,1384717602,1384703202
1307734,2360907,21705722,-71.14017746,42.34687899,1384718002,1384703602
1307901,2379362,21705722,-71.1400955,42.3468358,1384718439,1384704039
1308031,2392944,21705722,-71.1400889,42.34685,1384718760,1384704360
1308072,2397612,21705722,-71.1400927,42.3468359,1384718870,1384704470
1308215,2412172,21705722,-71.1401025,42.3468497,1384719215,1384704815
2549568,3615465,21705722,-71.9605761,41.4730013,1388112460,1388098060
2574431,3189998,21705722,-71.9605579,41.4729915,1388189401,1388175001
2574439,3190841,21705722,-71.9605579,41.4729915,1388189419,1388175019
2574535,3203008,21705722,-71.9605579,41.4729915,1388189685,1388175285
2580217,3759847,21705722,-71.9605619,41.4730008,1388201772,1388187372
2580272,3764585,21705722,-71.9605737,41.4730464,1388201874,1388187474
2580773,3806606,21705722,-71.9605579,41.4729967,1388202774,1388188374
2601421,2936863,21705722,-71.9605401,41.4730149,1388269993,1388255593
2602735,3069953,21705722,-71.9595613,41.4724457,1388272899,1388258499
2608587,3668490,21705722,-71.9605465,41.4730027,1388285858,1388271458
2609205,3727329,21705722,-71.9605471,41.4730029,1388287121,1388272721
2616113,343550,21705722,-71.9595404,41.4723722,1388300447,1388286047
2616160,348696,21705722,-71.9595641,41.4724323,1388300556,1388286156
2616188,351282,21705722,-71.9595401,41.4723723,1388300610,1388286210
2618127,681626,21705722,-71.9595623,41.4724311,1388307557,1388293157
2624214,2197225,21705722,-71.9605542,41.4729837,1388340116,1388325716
2625242,2308497,21705722,-71.960565,41.4730107,1388342528,1388328128
2632346,3041762,21705722,-71.9605655,41.4730027,1388358494,1388344094
2634352,3229996,21705722,-71.9605526,41.4730111,1388362565,1388348165
2638729,3617607,21705722,-71.87552289,41.79007785,1388370936,1388356536
2644889,105585,21705722,-71.14010057,42.34690256,1388381832,1388367432
2649124,694470,21705722,-71.14006446,42.34688526,1388394210,1388379810
2649158,701689,21705722,-71.13993047,42.34682488,1388394364,1388379964
2654374,2022658,21705722,-71.140073,42.3468856,1388422882,1388408482
2661597,2805180,21705722,-71.14008572,42.34688819,1388440039,1388425639
2661803,2824587,21705722,-71.14008839,42.34687577,1388440465,1388426065
2663817,3062943,21705722,-71.14006269,42.34694566,1388445676,1388431276
2676721,388928,21705722,-71.1400833,42.3469081,1388474187,1388459787
2676732,390858,21705722,-71.1400873,42.3468972,1388474228,1388459828
2689089,2753005,21705722,-71.1400965,42.3468663,1388524877,1388510477
446,16538,21705722,-71.0426507,42.3463194,1388552746,1388538346
6855,579849,21705722,-71.14004112,42.34690691,1388564508,1388550108
6885,584368,21705722,-71.14004112,42.34690691,1388564602,1388550202
7015,604566,21705722,-71.1400848,42.3468578,1388565024,1388550624
20530,2732252,21705722,-71.14002829,42.34690218,1388610533,1388596133
30164,3545653,21705722,-71.14003369,42.34692551,1388628183,1388613783
45040,1361759,21705722,-71.1401179,42.3468638,1388667630,1388653230
54963,2482593,21705722,-71.1400921,42.3468567,1388694286,1388679886
54999,2485345,21705722,-71.1400921,42.3468567,1388694349,1388679949
55328,2509669,21705722,-71.1400912,42.3468872,1388694895,1388680495
55347,2511390,21705722,-71.1400912,42.3468872,1388694934,1388680534
80229,790290,21705722,-71.1400953,42.346849,1388741818,1388727418
80644,937083,21705722,-71.140095,42.3468466,1388744922,1388730522
80653,940648,21705722,-71.14005172,42.34691636,1388744998,1388730598
80695,954630,21705722,-71.14004547,42.34690099,1388745293,1388730893
87662,2208895,21705722,-71.14003341,42.34682039,1388772519,1388758119
96451,3078712,21705722,-71.14011385,42.34687915,1388791634,1388777234
98193,3250728,21705722,-71.14005481,42.34697331,1388795384,1388780984
116198,1725553,21705722,-71.09589221,42.37787071,1388848341,1388833941
132461,3462658,21705722,-71.1400965,42.3468596,1388886175,1388871775
132508,3466758,21705722,-71.1400969,42.3468571,1388886263,1388871863
144628,652041,21705722,-71.13992246,42.34668553,1388911676,1388897276
145669,921471,21705722,-71.14013387,42.34702995,1388917356,1388902956
146862,1551477,21705722,-71.1400888,42.3468641,1388930865,1388916465
170466,3930904,21705722,-71.14009203,42.34685754,1388982325,1388967925
173347,239474,21705722,-71.14012205,42.34683766,1388989436,1388975036
195271,3413392,21705722,-71.1400822,42.3468426,1389058085,1389043685
203672,85810,21705722,-71.14011441,42.34693094,1389072598,1389058198
204885,313216,21705722,-71.14008968,42.34683592,1389077373,1389062973
205146,384533,21705722,-71.140079,42.34685535,1389078869,1389064469
205508,501085,21705722,-71.14010034,42.34685001,1389081320,1389066920
206079,847588,21705722,-71.14001361,42.34686515,1389088657,1389074257
206105,862895,21705722,-71.14004231,42.34689873,1389088983,1389074583
206131,876348,21705722,-71.140047,42.3469028,1389089268,1389074868
206198,925912,21705722,-71.1401248,42.3468612,1389090323,1389075923
206226,945097,21705722,-71.1400648,42.3468917,1389090732,1389076332
208037,1321804,21705722,-71.14008608,42.3469262,1389098819,1389084419
210864,1844452,21705722,-71.1401076,42.346902,1389110209,1389095809
219478,2984520,21705722,-71.1401271,42.3468803,1389135305,1389120905
232595,205787,21705722,-71.14001574,42.34685852,1389161531,1389147131
232661,216547,21705722,-71.14004155,42.34686458,1389161756,1389147356
232741,226848,21705722,-71.1400961,42.3468777,1389161971,1389147571
232962,261464,21705722,-71.1401118,42.3468923,1389162696,1389148296
233592,416375,21705722,-71.1400997,42.3468785,1389165947,1389151547
234178,675743,21705722,-71.13996584,42.34678769,1389171428,1389157028
239369,1889681,21705722,-71.1400955,42.3468833,1389197653,1389183253
239566,1918751,21705722,-71.13993775,42.34692811,1389198294,1389183894
242578,2315622,21705722,-71.14014116,42.34688064,1389207050,1389192650
243311,2411204,21705722,-71.140083,42.3468749,1389209169,1389194769
245161,2626280,21705722,-71.14001384,42.34687719,1389213926,1389199526
245971,2733266,21705722,-71.1401103,42.346898,1389216283,1389201883
250075,3190714,21705722,-71.1400934,42.3468863,1389226269,1389211869
259006,3941169,21705722,-71.1401,42.346871,1389242498,1389228098
259203,3963713,21705722,-71.14016213,42.34699239,1389242975,1389228575
259224,3966506,21705722,-71.14016213,42.34699239,1389243034,1389228634
261952,585938,21705722,-71.1401276,42.3468669,1389255938,1389241538
261985,602831,21705722,-71.1401092,42.3468691,1389256296,1389241896
262251,746890,21705722,-71.14031357,42.34697575,1389259355,1389244955
265745,1594855,21705722,-71.1400926,42.3468702,1389277599,1389263199
265753,1595490,21705722,-71.1400875,42.3468844,1389277613,1389263213
265783,1600952,21705722,-71.14013194,42.34692517,1389277732,1389263332
267145,1819416,21705722,-71.1400946,42.3468631,1389282502,1389268102
268841,2049519,21705722,-71.14003527,42.34685826,1389287563,1389273163
268883,2054056,21705722,-71.14003527,42.34685826,1389287661,1389273261
269111,2089833,21705722,-71.14005273,42.34687678,1389288450,1389274050
269727,2169348,21705722,-71.14006137,42.34687789,1389290203,1389275803
274131,2711305,21705722,-71.1010293,42.3814277,1389302186,1389287786
288527,107496,21705722,-71.1400795,42.3469056,1389332271,1389317871
288542,109849,21705722,-71.1400795,42.3469056,1389332321,1389317921
289461,287993,21705722,-71.1400859,42.3468627,1389336078,1389321678
329363,2429011,21705722,-71.1400693,42.3469111,1389468461,1389454061
